time,lat,lon,alt,tas,ias,gs,mach,heading,pitch,roll,gamma,alpha,v_vertical,throttle,lift,drag,thrust,mass,fuel,load_factor,flaps,gear,spoilers,flight_phase,dist_to_dest
0.000000,40.079898,116.603102,10.000000,0.511443,0.000000,0.511443,0.000000,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,3.038328,71959.740689,70346.700168,16946.700168,1.000000,0,True,False,TAXI,1098838.934845
0.500000,40.079894,116.603105,10.000000,1.022774,0.511198,1.022774,0.001503,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,3.038328,71943.516042,70346.400403,16946.400403,1.000000,0,True,False,TAXI,1098838.428347
1.000000,40.079889,116.603110,10.000000,1.533990,1.022283,1.533990,0.003006,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,3.178290,71927.294985,70346.100706,16946.100706,1.000000,0,True,False,TAXI,1098837.668684
1.500000,40.079881,116.603117,10.000000,2.045064,1.533253,2.045064,0.004508,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,7.149562,71911.077547,70345.801077,16945.801077,1.000000,0,True,False,TAXI,1098836.655927
2.000000,40.079872,116.603126,10.000000,2.555987,2.044083,2.555987,0.006010,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,12.707162,71894.864592,70345.501515,16945.501515,1.000000,0,True,False,TAXI,1098835.390151
2.500000,40.079860,116.603136,10.000000,3.066745,2.554760,3.066745,0.007512,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,19.849599,71878.656477,70345.202020,16945.202020,1.000000,0,True,False,TAXI,1098833.871437
3.000000,40.079847,116.603148,10.000000,3.577328,3.065273,3.577328,0.009013,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,28.575243,71862.453558,70344.902593,16944.902593,1.000000,0,True,False,TAXI,1098832.099872
3.500000,40.079832,116.603162,10.000000,4.087726,3.575611,4.087726,0.010514,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,38.882324,71846.256191,70344.603234,16944.603234,1.000000,0,True,False,TAXI,1098830.075549
4.000000,40.079815,116.603177,10.000000,4.597925,4.085764,4.597925,0.012014,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,50.768936,71830.064732,70344.303942,16944.303942,1.000000,0,True,False,TAXI,1098827.798564
4.500000,40.079796,116.603194,10.000000,5.107917,4.595718,5.107917,0.013513,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,64.233032,71813.879534,70344.004717,16944.004717,1.000000,0,True,False,TAXI,1098825.269022
5.000000,40.079771,116.603217,10.000000,6.808053,5.105465,6.808053,0.015012,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,782.937595,140.302417,239325.669847,70343.007527,16943.007527,1.000000,1,True,False,TAKEOFF_ROLL,1098821.897538
5.500000,40.079740,116.603246,10.000000,8.506160,6.804785,8.506160,0.020009,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1390.866244,249.243231,239145.890352,70342.011086,16942.011086,1.000000,1,True,False,TAKEOFF_ROLL,1098817.685118
6.000000,40.079702,116.603280,10.000000,10.202022,8.502078,10.202022,0.024999,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2171.234374,389.085200,238966.325324,70341.015393,16941.015393,1.000000,1,True,False,TAKEOFF_ROLL,1098812.632875
6.500000,40.079658,116.603320,10.000000,11.895420,10.197125,11.895420,0.029984,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3123.288281,559.693260,238786.997839,70340.020447,16940.020447,1.000000,1,True,False,TAKEOFF_ROLL,1098806.742028
7.000000,40.079608,116.603366,10.000000,13.586139,11.889711,13.586139,0.034960,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4246.187074,760.916724,238607.930851,70339.026247,16939.026247,1.000000,1,True,False,TAKEOFF_ROLL,1098800.013905
7.500000,40.079552,116.603417,10.000000,15.273964,13.579618,15.273964,0.039929,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5539.003639,992.589452,238429.147187,70338.032793,16938.032793,1.000000,1,True,False,TAKEOFF_ROLL,1098792.449940
8.000000,40.079489,116.603474,10.000000,16.958681,15.266633,16.958681,0.044890,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7000.725697,1254.530045,238250.669532,70337.040082,16937.040082,1.000000,1,True,False,TAKEOFF_ROLL,1098784.051672
8.500000,40.079420,116.603536,10.000000,18.640081,16.950542,18.640081,0.049841,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8630.256948,1546.542045,238072.520418,70336.048113,16936.048113,1.000000,1,True,False,TAKEOFF_ROLL,1098774.820744
9.000000,40.079347,116.603603,7.607254,20.317952,18.631134,19.746347,0.054783,145.171477,0.000000,0.000000,-0.237764,0.000000,-4.785492,1.000000,10426.418302,1868.414160,237894.722216,70335.056885,16935.056885,0.015111,1,True,False,TAKEOFF_ROLL,1098765.041975
9.500000,40.079270,116.603673,2.827968,23.112989,20.310533,21.043858,0.059712,145.171477,0.000000,0.000000,-0.426359,13.622882,-9.558572,1.000000,57395.109369,7087.010826,237749.173571,70334.066263,16934.066263,0.083184,1,True,False,TAKEOFF_ROLL,1098754.620656
10.000000,40.079187,116.603748,0.000000,28.397498,23.109852,22.323729,0.067923,145.171477,0.000000,0.000000,0.000000,24.428569,0.000000,1.000000,23461.012136,3225.460053,237517.197841,70333.076608,16933.076608,0.034003,1,True,False,TAKEOFF_ROLL,1098743.565524
10.500000,40.079078,116.603848,0.000000,31.638207,28.397498,29.679559,0.083450,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,24222.373508,4340.649333,236995.788762,70332.089126,16932.089126,0.035107,1,True,False,TAKEOFF_ROLL,1098728.867653
11.000000,40.078956,116.603958,0.000000,34.866644,31.638207,32.952247,0.092974,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,30066.320968,5387.884718,236652.949517,70331.103072,16931.103072,0.043578,1,True,False,TAKEOFF_ROLL,1098712.549093
11.500000,40.078822,116.604080,0.000000,38.082055,34.866644,36.204927,0.102461,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,36515.466545,6543.571605,236311.408637,70330.118441,16930.118441,0.052926,1,True,False,TAKEOFF_ROLL,1098694.619755
12.000000,40.078677,116.604212,0.000000,41.283700,38.082055,39.438548,0.111910,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,43560.946833,7806.121672,235971.245779,70329.135227,16929.135227,0.063138,1,True,False,TAKEOFF_ROLL,1098675.089080
12.500000,40.078519,116.604355,0.000000,44.470850,41.283700,42.653565,0.121318,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,51193.376822,9173.853126,235632.539289,70328.153425,16928.153425,0.074202,1,True,False,TAKEOFF_ROLL,1098653.966284
13.000000,40.078350,116.604509,0.000000,47.642793,44.470850,45.850109,0.130684,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,59402.869546,10644.994223,235295.366134,70327.173028,16927.173028,0.086102,1,True,False,TAKEOFF_ROLL,1098631.260517
13.500000,40.078169,116.604674,0.000000,50.798829,47.642793,49.028104,0.140006,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,68179.056580,12217.686939,234959.801836,70326.194029,16926.194029,0.098825,1,True,False,TAKEOFF_ROLL,1098606.980968
14.000000,40.077977,116.604849,0.000000,53.938272,50.798829,52.187334,0.149280,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,77511.109290,13889.990785,234625.920408,70325.216421,16925.216421,0.112353,1,True,False,TAKEOFF_ROLL,1098581.136934
14.500000,40.077772,116.605035,0.000000,57.060453,53.938272,55.327488,0.158506,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,87387.760787,15659.886733,234293.794294,70324.240196,16924.240196,0.126671,1,True,False,TAKEOFF_ROLL,1098553.737865
15.000000,40.077557,116.605231,0.000000,60.164720,57.060453,58.448192,0.167681,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,97797.328501,17525.281267,233963.494317,70323.265349,16923.265349,0.141762,1,True,False,TAKEOFF_ROLL,1098524.793396
15.500000,40.077329,116.605437,0.000000,63.250434,60.164720,61.549029,0.176803,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,108727.737299,19484.010524,233635.089618,70322.291869,16922.291869,0.157608,1,True,False,TAKEOFF_ROLL,1098494.313370
16.000000,40.077091,116.605654,0.000000,66.316974,63.250434,64.629555,0.185871,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,120166.543081,21533.844520,233308.647610,70321.319750,16921.319750,0.174192,1,True,False,TAKEOFF_ROLL,1098462.307849
16.500000,40.076841,116.605881,0.000000,69.363739,66.316974,67.689309,0.194882,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,132100.956775,23672.491454,232984.233931,70320.348982,16920.348982,0.191494,1,True,False,TAKEOFF_ROLL,1098428.787123
17.000000,40.076580,116.606119,0.000000,72.390142,69.363739,70.727822,0.203836,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,144517.868655,25897.602063,232661.912397,70319.379557,16919.379557,0.209497,1,True,False,TAKEOFF_ROLL,1098393.761717
17.500000,40.076308,116.606366,0.000000,75.395616,72.390142,73.744622,0.212729,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,157403.872914,28206.774026,232341.744966,70318.411467,16918.411467,0.228180,1,True,False,TAKEOFF_ROLL,1098357.242386
18.000000,40.076025,116.606624,0.000000,78.379610,75.395616,76.739239,0.221561,145.171477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,170745.292404,30597.556399,232023.791695,70317.444701,16917.444701,0.247524,1,True,False,TAKEOFF_ROLL,1098319.240122
18.500000,40.075730,116.606891,0.000000,81.315989,78.379610,79.708490,0.230330,145.171477,1.600000,0.000000,0.000000,1.600000,0.000000,1.000000,262030.048968,36668.499815,231708.110711,70316.479250,16916.479250,0.379861,1,True,False,ROTATION,1098279.767489
19.000000,40.075425,116.607169,0.000000,84.190961,81.315989,82.611459,0.238959,145.171477,3.200000,0.000000,0.000000,3.200000,0.000000,1.000000,365448.576187,44688.704359,231397.467071,70315.515094,16915.515094,0.529793,1,True,False,ROTATION,1098238.857318
19.500000,40.075110,116.607455,0.000000,86.988726,84.190961,85.430666,0.247408,145.171477,4.800000,0.000000,0.000000,4.800000,0.000000,1.000000,481167.106908,54943.731026,231093.319698,70314.552206,16914.552206,0.697560,1,True,False,ROTATION,1098196.551092
20.000000,40.074785,116.607751,0.000000,89.691537,86.988726,88.146572,0.255629,145.171477,6.400000,0.000000,0.000000,6.400000,0.000000,1.000000,609140.244484,67710.502180,230797.340196,70313.590550,16913.590550,0.883098,1,True,False,ROTATION,1098152.899972
20.500000,40.074450,116.608056,0.210847,90.738755,89.691537,90.737775,0.263572,145.171477,8.000000,0.000000,0.004647,8.000000,0.421694,1.000000,749067.892423,83246.089598,230511.406046,70312.630086,16912.630086,1.085973,1,True,False,ROTATION,1098107.965718
21.000000,40.074111,116.608363,1.005085,91.671061,90.737837,91.657297,0.266650,145.171477,9.600000,0.000000,0.017329,9.333726,1.588477,1.000000,853228.737514,96088.406625,230397.879756,70311.670095,16911.670095,1.236998,1,True,False,ROTATION,1098062.576166
21.500000,40.073770,116.608673,2.655760,92.470017,91.666638,92.411066,0.269392,145.171477,11.200000,0.000000,0.035709,10.207128,3.301349,1.000000,928651.497961,105986.640820,230288.934577,70310.710557,16910.710557,1.346363,1,True,False,ROTATION,1098016.813399
22.000000,40.073427,116.608986,5.165956,93.182022,92.458229,93.046681,0.271745,145.171477,12.000000,0.000000,0.053903,9.954001,5.020393,1.000000,927698.119026,105436.239713,230182.982583,70309.751462,16909.751462,1.344999,1,True,False,ROTATION,1097970.735930
22.500000,40.073081,116.609300,8.339496,93.860426,93.158916,93.645578,0.273845,145.171477,12.000000,0.000000,0.067674,8.911564,6.347079,1.000000,870480.372108,97518.805336,230075.084683,70308.792815,16908.792815,1.262061,1,True,False,ROTATION,1097924.361943
23.000000,40.072734,116.609616,12.031554,94.509089,93.822856,94.220182,0.275849,145.171477,12.000000,0.000000,0.078211,8.122556,7.384115,1.000000,828169.625963,92109.408525,229962.152911,70307.834640,16907.834640,1.200733,1,True,False,ROTATION,1097877.703468
23.500000,40.072384,116.609934,16.135239,95.131948,94.454514,94.777247,0.277767,145.171477,12.000000,0.000000,0.086381,7.518841,8.207370,1.000000,796890.245328,88375.175441,229845.665226,70306.876949,16906.876949,1.155398,1,True,False,ROTATION,1097830.769194
24.000000,40.072035,116.610254,20.949197,95.216519,95.058280,94.728500,0.279610,144.989203,13.600000,-2.750000,0.101289,8.650738,9.627916,0.742501,887754.567394,99177.396780,170572.301868,70306.166232,16906.166232,1.285672,1,True,False,INITIAL_CLIMB,1097783.880175
24.500000,40.071686,116.610573,26.461421,95.230438,95.120793,94.590157,0.279874,144.989203,14.378127,0.000000,0.116026,8.574687,11.024450,0.741656,883497.081266,98628.523835,170325.102831,70305.456544,16905.456544,1.280994,1,True,False,INITIAL_CLIMB,1097737.059697
25.000000,40.071339,116.610891,32.585952,95.193180,95.109515,94.401812,0.279933,145.007225,14.884324,0.280767,0.129034,8.236513,12.249061,0.741516,859167.796533,95635.304620,170239.065242,70304.747214,16904.747214,1.245716,1,True,False,INITIAL_CLIMB,1097690.330416
25.500000,40.070992,116.611208,39.161798,95.131460,95.044339,94.217979,0.279842,145.022672,15.000000,0.254098,0.138692,7.606920,13.151692,0.741889,813147.276784,90201.505122,170268.640135,70304.037762,16904.037762,1.179005,1,True,False,INITIAL_CLIMB,1097643.690407
26.000000,40.070645,116.611525,46.046371,95.056040,94.952714,94.053503,0.279682,145.036035,15.000000,0.231286,0.145364,7.053547,13.769146,0.742506,772241.685853,85610.398282,170351.869306,70303.327962,16903.327962,1.119708,1,True,False,INITIAL_CLIMB,1097597.130337
26.500000,40.070299,116.611841,53.139322,94.971142,94.846056,93.905687,0.279482,145.047815,15.000000,0.211593,0.149932,6.671237,14.185902,0.743260,743390.903321,82501.136742,170464.535199,70302.617693,16902.617693,1.077888,1,True,False,INITIAL_CLIMB,1097550.642149
27.000000,40.069953,116.612156,60.370011,94.880222,94.729050,93.771665,0.279254,145.058344,15.000000,0.194272,0.153014,6.409543,14.461378,0.744109,723041.885315,80365.988161,170597.557743,70301.906870,16901.906870,1.048395,1,True,False,INITIAL_CLIMB,1097504.219163
27.500000,40.069608,116.612472,67.688729,94.785944,94.605478,93.648922,0.279010,145.067853,15.000000,0.178823,0.155047,6.232967,14.637436,0.745019,708695.832340,78883.968303,170743.396572,70301.195439,16901.195439,1.027605,1,True,False,INITIAL_CLIMB,1097457.855916
28.000000,40.069263,116.612786,75.060537,94.690281,94.478226,93.535421,0.278756,145.076506,15.000000,0.164900,0.156340,6.116479,14.743616,0.745961,698592.178379,77846.800581,170896.204673,70300.483372,16900.483372,1.012965,1,True,False,INITIAL_CLIMB,1097411.547934
28.500000,40.068919,116.613100,82.460929,94.594660,94.349427,93.429580,0.278497,145.084422,15.000000,0.152258,0.157111,6.042396,14.800784,0.746918,691488.974667,77116.376728,171051.631253,70299.770657,16899.770657,1.002676,1,True,False,INITIAL_CLIMB,1097365.291511
29.000000,40.068574,116.613414,89.872774,94.500087,94.220613,93.330192,0.278240,145.091693,15.000000,0.140718,0.157515,5.998210,14.823690,0.747874,686509.253592,76599.494841,171206.531786,70299.057296,16899.057296,0.995466,1,True,False,INITIAL_CLIMB,1097319.083529
29.500000,40.068231,116.613728,97.284159,94.407258,94.092866,93.236344,0.277985,145.098390,15.000000,0.130144,0.157661,5.975065,14.822771,0.748820,683033.206425,76232.378186,171358.688354,70298.343301,16898.343301,0.990436,1,True,False,INITIAL_CLIMB,1097272.921312
30.000000,40.067887,116.614041,104.686865,94.316638,93.966930,93.147345,0.277735,145.104571,15.000000,0.120427,0.157628,5.966681,14.805412,0.749748,680622.385520,75970.910445,171506.574666,70297.628691,16897.628691,0.986951,1,True,False,INITIAL_CLIMB,1097226.802519
30.500000,40.067544,116.614354,112.075286,94.228529,93.843304,93.062671,0.277491,145.110285,15.000000,0.111482,0.157469,5.968607,14.776843,0.750654,678966.361826,75784.318515,171649.171198,70296.913486,16896.913486,0.984560,1,True,False,INITIAL_CLIMB,1097180.725064
31.000000,40.067201,116.614666,119.445667,94.143115,93.722310,92.981913,0.277255,145.115572,15.000000,0.103237,0.157225,5.977681,14.740762,0.751536,677845.152476,75650.997216,171785.824999,70296.197712,16896.197712,0.982944,1,True,False,INITIAL_CLIMB,1097134.687057
31.500000,40.066858,116.614978,126.795561,94.060495,93.604145,92.904752,0.277027,145.120468,15.000000,0.095629,0.156923,5.991660,14.699787,0.752390,677102.734108,75555.700908,171916.145692,70295.481394,16895.481394,0.981878,1,True,False,INITIAL_CLIMB,1097088.686763
32.000000,40.066516,116.615290,134.123444,93.980708,93.488915,92.830932,0.276807,145.125006,15.000000,0.088605,0.156583,6.008952,14.655766,0.753216,676628.355009,75487.627992,172039.929409,70294.764561,16894.764561,0.981200,1,True,False,INITIAL_CLIMB,1097042.722568
32.500000,40.066173,116.615602,141.428445,93.903754,93.376665,92.760244,0.276595,145.129213,15.000000,0.082118,0.156219,6.028427,14.610002,0.754014,676343.337940,75439.100076,172157.103668,70294.047240,16894.047240,0.980797,1,True,False,INITIAL_CLIMB,1096996.792960
33.000000,40.065832,116.615913,148.710149,93.829602,93.267392,92.692509,0.276392,145.133115,15.000000,0.076125,0.155841,6.049283,14.563408,0.754783,676191.751731,75404.643467,172267.687662,70293.329458,16893.329458,0.980588,1,True,False,INITIAL_CLIMB,1096950.896512
33.500000,40.065490,116.616224,155.968461,93.758202,93.161066,92.627578,0.276196,145.136736,15.000000,0.070588,0.155456,6.070953,14.516625,0.755525,676133.811196,75380.346261,172371.763801,70292.611242,16892.611242,0.980514,1,True,False,INITIAL_CLIMB,1096905.031867
34.000000,40.065148,116.616535,163.203508,93.689493,93.057635,92.565315,0.276009,145.140097,15.000000,0.065471,0.155068,6.093037,14.470094,0.756239,676141.202885,75363.406076,172469.457358,70291.892620,16891.892620,0.980534,1,True,False,INITIAL_CLIMB,1096859.197735
34.500000,40.064807,116.616846,170.415569,93.623404,92.957033,92.505602,0.275829,145.143218,15.000000,0.060743,0.154681,6.115254,14.424120,0.756926,676193.771492,75351.810628,172560.921976,70291.173616,16891.173616,0.980621,1,True,False,INITIAL_CLIMB,1096813.392879
35.000000,40.064466,116.617156,177.605022,93.559857,92.859185,92.448331,0.275657,145.146116,15.000000,0.056374,0.154298,6.137408,14.378907,0.757587,676277.168571,75344.111447,172646.329361,70290.454256,16890.454256,0.980752,1,True,False,INITIAL_CLIMB,1096767.616116
35.500000,40.064125,116.617466,184.772317,93.498775,92.764011,92.393401,0.275492,145.148809,15.000000,0.052337,0.153920,6.159362,14.334590,0.758222,676381.182469,75339.263153,172725.861972,70289.734565,16889.734565,0.980913,1,True,False,INITIAL_CLIMB,1096721.866312
36.000000,40.063784,116.617776,191.917943,93.440077,92.671429,92.340718,0.275335,145.151313,15.000000,0.048608,0.153548,6.181024,14.291251,0.758833,676498.551001,75336.509066,172799.707875,70289.014566,16889.014566,0.981093,1,True,False,INITIAL_CLIMB,1096676.142373
36.500000,40.063443,116.618086,199.042413,93.383684,92.581353,92.290195,0.275184,145.153640,15.000000,0.045162,0.153183,6.202331,14.248940,0.759420,676624.116529,75335.299656,172868.057111,70288.294283,16888.294283,0.981285,1,True,False,INITIAL_CLIMB,1096630.443250
37.000000,40.063103,116.618396,206.146253,93.329516,92.493701,92.241750,0.275040,145.155806,15.000000,0.041978,0.152826,6.223245,14.207680,0.759984,676754.224145,75335.234294,172931.099172,70287.573736,16887.573736,0.981484,1,True,False,INITIAL_CLIMB,1096584.767933
37.500000,40.062763,116.618705,213.229992,93.277496,92.408387,92.195303,0.274903,145.157821,15.000000,0.039038,0.152475,6.243740,14.167478,0.760526,676886.292632,75336.019606,172989.021256,70286.852949,16886.852949,0.981686,1,True,False,INITIAL_CLIMB,1096539.115450
38.000000,40.062423,116.619014,220.294156,93.227548,92.325332,92.150779,0.274772,145.159697,15.000000,0.036322,0.152133,6.263803,14.128328,0.761046,677018.508324,75337.439643,173042.007078,70286.131940,16886.131940,0.981888,1,True,False,INITIAL_CLIMB,1096493.484864
38.500000,40.062083,116.619324,227.339263,93.179597,92.244454,92.108105,0.274646,145.161445,15.000000,0.033813,0.151798,6.283429,14.090214,0.761545,677149.606475,75339.334491,173090.236077,70285.410731,16885.410731,0.982088,1,True,False,INITIAL_CLIMB,1096447.875273
39.000000,40.061743,116.619633,234.365821,93.133571,92.165676,92.067214,0.274527,145.163075,15.000000,0.031496,0.151471,6.302618,14.053117,0.762025,677278.714981,75341.584912,173133.882910,70284.689340,16884.689340,0.982285,1,True,False,INITIAL_CLIMB,1096402.285807
39.500000,40.061403,116.619941,241.374327,93.089401,92.088922,92.028039,0.274413,145.164595,15.000000,0.029357,0.151151,6.321373,14.017012,0.762485,677405.242594,75344.101297,173173.117145,70283.967785,16883.967785,0.982479,1,True,False,INITIAL_CLIMB,1096356.715630
40.000000,40.061064,116.620250,248.365264,93.047018,92.014119,91.990515,0.274305,145.166013,15.000000,0.027381,0.150838,6.339703,13.981873,0.762927,677528.798882,75346.815707,173208.103094,70283.246085,16883.246085,0.982668,1,True,False,INITIAL_CLIMB,1096311.163935
40.500000,40.060724,116.620559,255.339100,93.006359,91.941196,91.954582,0.274202,145.167338,15.000000,0.025557,0.150533,6.357615,13.947672,0.763351,677649.136882,75349.676136,173238.999752,70282.524256,16882.524256,0.982853,1,True,False,INITIAL_CLIMB,1096265.629944
41.000000,40.060385,116.620867,262.296290,92.967358,91.870084,91.920181,0.274104,145.168576,15.000000,0.023873,0.150234,6.375118,13.914381,0.763757,677766.111987,75352.642352,173265.960802,70281.802314,16881.802314,0.983033,1,True,False,INITIAL_CLIMB,1096220.112909
41.500000,40.060046,116.621175,269.237275,92.929956,91.800716,91.887255,0.274010,145.169734,15.000000,0.022319,0.149942,6.392224,13.881969,0.764147,677879.652432,75355.682893,173289.134671,70281.080276,16881.080276,0.983207,1,True,False,INITIAL_CLIMB,1096174.612109
42.000000,40.059707,116.621484,276.162480,92.894094,91.733030,91.855750,0.273922,145.170818,15.000000,0.020883,0.149657,6.408944,13.850409,0.764521,677989.738110,75358.772877,173308.664620,70280.358157,16880.358157,0.983377,1,True,False,INITIAL_CLIMB,1096129.126847
42.500000,40.059368,116.621792,283.072316,92.859714,91.666963,91.825612,0.273838,145.171835,15.000000,0.019559,0.149378,6.425289,13.819672,0.764880,678096.385350,75361.892406,173324.688854,70279.635970,16879.635970,0.983542,1,True,False,INITIAL_CLIMB,1096083.656455
43.000000,40.059029,116.622100,289.967181,92.826761,91.602455,91.796792,0.273758,145.172788,15.000000,0.018336,0.149105,6.441269,13.789730,0.765224,678199.635972,75365.025400,173337.340653,70278.913732,16878.913732,0.983702,1,True,False,INITIAL_CLIMB,1096038.200287
43.500000,40.058690,116.622408,296.847458,92.795184,91.539449,91.769239,0.273682,145.173683,15.000000,0.017207,0.148838,6.456897,13.760555,0.765553,678299.549415,75368.158735,173346.748506,70278.191453,16878.191453,0.983857,1,True,False,INITIAL_CLIMB,1095992.757722
44.000000,40.058352,116.622716,303.713519,92.764930,91.477891,91.742907,0.273610,145.174524,15.000000,0.016166,0.148577,6.472184,13.732121,0.765869,678396.197078,75371.281606,173353.036253,70277.469149,16877.469149,0.984007,1,True,False,INITIAL_CLIMB,1095947.328161
44.500000,40.058013,116.623023,310.565720,92.735951,91.417726,91.717751,0.273542,145.175315,15.000000,0.015204,0.148322,6.487140,13.704402,0.766172,678489.658244,75374.385054,173356.323231,70276.746831,16876.746831,0.984153,1,True,False,INITIAL_CLIMB,1095901.911027
45.000000,40.057675,116.623331,317.404406,92.708199,91.358903,91.693728,0.273478,145.176061,15.000000,0.014317,0.148072,6.501777,13.677372,0.766461,678580.017151,75377.461612,173356.724416,70276.024511,16876.024511,0.984294,1,True,False,INITIAL_CLIMB,1095856.505766
45.500000,40.057336,116.623638,324.229909,92.681629,91.301372,91.670794,0.273418,145.176764,15.000000,0.013499,0.147827,6.516105,13.651007,0.766739,678667.360888,75380.505028,173354.350569,70275.302202,16875.302202,0.984431,1,True,False,INITIAL_CLIMB,1095811.111841
46.000000,40.056998,116.623946,331.042551,92.656197,91.245087,91.648909,0.273360,145.177428,15.000000,0.012743,0.147587,6.530133,13.625283,0.767005,678751.777881,75383.510062,173349.308376,70274.579913,16874.579913,0.984563,1,True,False,INITIAL_CLIMB,1095765.728738
46.500000,40.056660,116.624253,337.842639,92.631860,91.190000,91.628035,0.273307,145.178056,15.000000,0.012047,0.147352,6.543873,13.600178,0.767259,678833.356816,75386.472327,173341.700591,70273.857656,16873.857656,0.984692,1,True,False,INITIAL_CLIMB,1095720.355960
47.000000,40.056322,116.624561,344.630474,92.608578,91.136069,91.608133,0.273256,145.178651,15.000000,0.011404,0.147122,6.557334,13.575669,0.767502,678912.185864,75389.388156,173331.626166,70273.135441,16873.135441,0.984816,1,True,False,INITIAL_CLIMB,1095674.993030
47.500000,40.055984,116.624868,351.406341,92.586311,91.083249,91.589167,0.273208,145.179215,15.000000,0.010810,0.146896,6.570526,13.551734,0.767735,678988.352138,75392.254506,173319.180389,70272.413277,16872.413277,0.984937,1,True,False,INITIAL_CLIMB,1095629.639487
48.000000,40.055646,116.625175,358.170518,92.565022,91.031501,91.571103,0.273164,145.179751,15.000000,0.010263,0.146675,6.583457,13.528354,0.767958,679061.941303,75395.068872,173304.455007,70271.691175,16871.691175,0.985054,1,True,False,INITIAL_CLIMB,1095584.294888
48.500000,40.055308,116.625482,364.923271,92.544674,90.980785,91.553907,0.273122,145.180260,15.000000,0.009758,0.146458,6.596136,13.505507,0.768171,679133.037320,75397.829223,173287.538359,70270.969144,16870.969144,0.985167,1,True,False,INITIAL_CLIMB,1095538.958806
49.000000,40.054970,116.625789,371.664859,92.525231,90.931062,91.537546,0.273083,145.180746,15.000000,0.009292,0.146245,6.608573,13.483176,0.768374,679201.722255,75400.533943,173268.515491,70270.247192,16870.247192,0.985277,1,True,False,INITIAL_CLIMB,1095493.630830
49.500000,40.054632,116.626096,378.395529,92.506660,90.882296,91.521989,0.273046,145.181209,15.000000,0.008862,0.146036,6.620775,13.461340,0.768568,679268.076170,75403.181782,173247.468276,70269.525327,16869.525327,0.985383,1,True,False,INITIAL_CLIMB,1095448.310565
50.000000,40.054294,116.626403,385.115520,92.488929,90.834452,91.507207,0.273012,145.181651,15.000000,0.008466,0.145831,6.632751,13.439983,0.768754,679332.177044,75405.771820,173224.475527,70268.803559,16868.803559,0.985486,1,True,False,INITIAL_CLIMB,1095402.997629
50.500000,40.053956,116.626710,391.825063,92.472006,90.787496,91.493169,0.272981,145.182075,15.000000,0.008100,0.145629,6.644508,13.419086,0.768932,679394.100739,75408.303425,173199.613109,70268.081894,16868.081894,0.985586,1,True,False,INITIAL_CLIMB,1095357.691655
51.000000,40.053619,116.627017,398.524380,92.455861,90.741396,91.479849,0.272952,145.182481,15.000000,0.007763,0.145431,6.656055,13.398633,0.769101,679453.920981,75410.776225,173172.954046,70267.360340,16867.360340,0.985683,1,True,False,INITIAL_CLIMB,1095312.392291
