time,lat,lon,alt,tas,heading,pitch,roll,flight_phase,throttle,target_pitch,target_roll,dist_to_dest,fuel,mass
4424.0,30.323160409326483,111.0750305142084,10839.054763404412,244.73673141313375,262.181077474807,4.244415388665597,-0.032999879065812365,CRUISE,0.5034962413009358,4.244415388665597,-0.032999879065812365,432048.8169980113,14040.382618180322,67440.38261818033
4426.0,30.322561624744495,111.06997928565268,10824.139666819778,244.80515451047353,262.1805127575718,2.5451356154586526,-0.03046719595272407,CRUISE,0.5068326858686623,2.5451356154586526,-0.03046719595272407,431559.43539727037,14039.285936882132,67439.28593688214
4428.0,30.32196296959901,111.06493216964739,10836.699553493074,244.5771309530897,262.17593803786446,3.847559234506462,-0.03355613506818145,CRUISE,0.5061484548952646,3.847559234506462,-0.03355613506818145,431070.44388107635,14038.189865699474,67438.18986569947
4430.0,30.321363960572267,111.05988305010932,10833.24278009764,244.60200443484277,262.1744855809015,3.424558649908527,-0.030616873788460452,CRUISE,0.5084286904691029,3.424558649908527,-0.030616873788460452,430581.25355874415,14037.089484361526,67437.08948436152
4432.0,30.320763728779248,111.0548250940322,10823.842745551927,245.0718356961235,262.1722863306787,2.396071360666429,-0.032369025021097286,CRUISE,0.5081799556515721,2.396071360666429,-0.032369025021097286,430091.20151256054,14035.989444543236,67435.98944454323
4434.0,30.32016416636096,111.04977562198144,10839.066735379038,244.73819415134565,262.1679804659156,4.244077792328729,-0.033010439545535064,CRUISE,0.503481643038765,4.244077792328729,-0.033010439545535064,429601.96340755344,14034.899298595876,67434.89929859588
4436.0,30.319564381766234,111.04472467840822,10824.149507217247,244.80655472882924,262.1674158422771,2.5449459902797518,-0.030476663152654737,CRUISE,0.5068180584865433,2.5449459902797518,-0.030476663152654737,429112.5790718182,14033.802650611537,67433.80265061153
4438.0,30.318964727214357,111.03967784675707,10836.71122312232,244.57854836325794,262.16283936928676,3.847139718349396,-0.03356719862102864,CRUISE,0.5061344527117074,3.847139718349396,-0.03356719862102864,428623.58476871316,14032.706611242096,67432.70661124209
4440.0,30.318364718354847,111.03462901175492,10833.253558538987,244.6034030885254,262.1613866303586,3.4243566701124917,-0.030626587145320627,CRUISE,0.5084145163674205,3.4243566701124917,-0.030626587145320627,428134.3916571089,14031.606262201969,67431.60626220197
4442.0,30.31776348478857,111.02957133972482,10823.852581203922,245.07329521281136,262.1591866696742,2.3957091811338946,-0.03237972290574476,CRUISE,0.5081659691147459,2.3957091811338946,-0.03237972290574476,427644.3367112377,14030.50625421355,67430.50625421354
4444.0,30.31716292219055,111.02452215178103,10839.078706938415,244.73965658282103,262.1548791752971,4.243740217806243,-0.033021538499696135,CRUISE,0.5034670478718862,4.243740217806243,-0.033021538499696135,427155.0957482877,14029.416141388387,67429.41614138838
4446.0,30.3165621372776,111.01947149374156,10824.159346722996,244.80795462259664,262.15431463623634,2.5447564094413964,-0.03048662924788914,CRUISE,0.5068034341717895,2.5447564094413964,-0.03048662924788914,426665.7086782314,14028.319526710942,67428.31952671094
4448.0,30.315961483008056,111.01442494699633,10836.722892254928,244.57996545369545,262.14973633345005,3.846720197002534,-0.03357882170018911,CRUISE,0.5061204537740334,3.846720197002534,-0.03357882170018911,426176.7115888768,14027.223519147346,67427.22351914734
4450.0,30.315360474002542,111.00937639708238,10833.264336209086,244.60480141615503,262.1482832883978,3.42415473487009,-0.03063681307639854,CRUISE,0.5084003454630454,3.42415473487009,-0.03063681307639854,425687.5156886609,14026.123202397795,67426.1232023978
4452.0,30.314758238345924,111.00431900965283,10823.862416016409,245.07475441997033,262.14608257993063,2.3953470072578087,-0.03239097001301161,CRUISE,0.5081519858384496,2.3953470072578087,-0.03239097001301161,425197.45784372767,14025.023226231846,67425.02322623185
4454.0,30.314156675246142,110.99927010636966,10839.090678082706,244.74111870756133,262.1417733815987,4.243402665096713,-0.033033206113515234,CRUISE,0.5034524558002965,4.243402665096713,-0.033033206113515234,424708.2140234755,14023.933146521846,67423.93314652184
4456.0,30.313554889692675,110.99421973441814,10824.169185337016,244.8093541917714,262.1412089175907,2.544566872945855,-0.030497122304041113,CRUISE,0.5067888129243865,2.544566872945855,-0.030497122304041113,424218.8242197755,14022.836565144342,67422.83656514435
4458.0,30.312953235377073,110.98917347313352,10836.734560891022,244.58138222439857,262.1366287041764,3.8463006704523672,-0.03359103589110646,CRUISE,0.5061064580822858,3.8463006704523672,-0.03359103589110646,423729.82434483466,14021.740589379217,67421.74058937922
4460.0,30.312351225895092,110.984125208863,10833.275113107955,244.60619941772538,262.13517532747306,3.423952844185709,-0.03064758062112105,CRUISE,0.5083861777560141,3.423952844185709,-0.03064758062112105,423240.6256566671,14020.640304912997,67420.64030491299
4462.0,30.311747987813618,110.9790681065905,10823.872249989428,245.07621331760063,262.13297383178116,2.3949848390287043,-0.0324027975704837,CRUISE,0.508138005822746,2.3949848390287043,-0.0324027975704837,422750.5649132979,14019.54036056212,67419.54036056212
4464.0,30.311145423872343,110.97401948852469,10839.10264881207,244.74258052556794,262.1286628509111,4.24306513419859,-0.03304547483574538,CRUISE,0.5034378668239935,4.24306513419859,-0.03304547483574538,422261.3182363862,14018.450313960244,67418.45031396025
4466.0,30.310542637338312,110.96896940321832,10824.17902305929,244.81075343634916,262.1280984518865,2.5443773807953156,-0.030508172502408115,CRUISE,0.5067741947443204,2.5443773807953156,-0.030508172502408115,421771.92569972016,14017.353765875727,67417.35376587573
4468.0,30.309939982630166,110.96392342795211,10836.746229030729,244.5827986753634,262.1235162423662,3.845881138685623,-0.03360387516937635,CRUISE,0.5060924656365082,3.845881138685623,-0.03360387516937635,421282.92303985415,14016.257821901701,67416.2578219017
4470.0,30.309336972323038,110.95887544988341,10833.28588923562,244.6075970932299,262.1220625070126,3.4237509980638445,-0.030658921026599728,CRUISE,0.5083720132463659,3.4237509980638445,-0.030658921026599728,420793.7215643965,14015.157569711568,67415.15756971156
4472.0,30.308732731463778,110.95381863332761,10823.882083123017,245.07767190570226,262.11986018237144,2.3946226764369083,-0.03241523918583766,CRUISE,0.5081240290677007,2.3946226764369083,-0.03241523918583766,420303.6579232179,14014.057657168361,67414.05765716836
4474.0,30.308129166322537,110.9487703010391,10839.114619126656,244.74404203684202,262.11554733581295,4.242727625110238,-0.033058379596695886,CRUISE,0.5034232809429773,4.242727625110238,-0.033058379596695886,419814.4083902905,14012.967643667573,67412.96764366757
4476.0,30.307525378449107,110.94372050293833,10824.188859889802,244.81215235632536,262.11498299111634,2.544187932992092,-0.03051981233804213,CRUISE,0.5067595796315796,2.544187932992092,-0.03051981233804213,419325.01312133385,14011.87112886909,67411.8711288691
